emotion1,emotion2,similarity
tenderness,fear,1.0
tenderness,inspiration,5.966666666666667
sadness,disgust,1.9916666666666667
amusement,disgust,1.9666666666666668
inspiration,sadness,2.9833333333333334
tenderness,disgust,1.9666666666666668
neutral,fear,3.0166666666666666
joy,sadness,2.9833333333333334
tenderness,amusement,2.975
neutral,anger,3.95
inspiration,neutral,3.05
inspiration,amusement,5.0
tenderness,neutral,5.941666666666666
joy,fear,2.0
amusement,anger,2.0083333333333333
sadness,anger,3.9333333333333336
tenderness,sadness,3.9916666666666667
joy,neutral,5.016666666666667
inspiration,disgust,2.9833333333333334
joy,amusement,6.0
neutral,disgust,1.9500000000000002
disgust,anger,3.0083333333333333
inspiration,anger,3.0083333333333333
fear,disgust,6.958333333333333
joy,inspiration,7.991666666666667
amusement,sadness,1.0166666666666666
amusement,neutral,3.0
joy,disgust,2.033333333333333
tenderness,joy,5.975
joy,anger,1.0
tenderness,anger,1.9583333333333335
neutral,sadness,1.9666666666666668
inspiration,fear,2.0083333333333333
fear,anger,6.991666666666667
sadness,fear,7.966666666666667
amusement,fear,1.0499999999999998
